Date	Time0	Sensor0	Time1	Sensor1	Time2	Sensor2	Time3	Sensor3	Time4	Sensor4	Time5	Sensor5	Time6	Sensor6	Time7	Sensor7	Time8	Sensor8	Time9	Sensor9	Time10	Sensor10	Time11	Sensor11	
01/30/2012	19:34:01	2414.044593	19:34:02	2385.823517	19:34:03	2361.165248	19:34:03	2129.106188	19:34:04	2100.974733	19:34:05	1888.575458	19:34:06	1968.115942	19:34:06	2085.789622	19:34:07	2142.007863	19:34:08	1977.826245	19:34:08	1977.555657	19:34:09	2069.026880	
01/30/2012	19:36:02	2413.688926	19:36:02	2385.473706	19:36:03	2361.165248	19:36:03	2129.106188	19:36:04	2100.681302	19:36:05	1888.320846	19:36:05	1967.847115	19:36:06	2085.499058	19:36:07	2141.706616	19:36:07	1977.555657	19:36:08	1977.555657	19:36:09	2068.739464	
01/30/2012	19:38:01	2413.688926	19:38:02	2385.473706	19:38:03	2360.820513	19:38:03	2128.807410	19:38:04	2100.681302	19:38:05	1888.066279	19:38:05	1967.578337	19:38:06	2085.208549	19:38:07	2141.405426	19:38:07	1977.285117	19:38:08	1977.014627	19:38:09	2068.452102	
01/30/2012	19:40:02	2413.333333	19:40:02	2385.123967	19:40:03	2360.820513	19:40:03	2128.807410	19:40:04	2100.387927	19:40:05	1887.811756	19:40:05	1967.309608	19:40:06	2084.918095	19:40:07	2141.104294	19:40:08	1976.744186	19:40:08	1976.744186	19:40:09	2067.877540	
01/30/2012	19:42:02	2413.333333	19:42:02	2385.123967	19:42:03	2360.820513	19:42:04	2128.508688	19:42:04	2100.387927	19:42:05	1887.557279	19:42:06	1966.772295	19:42:06	2084.627695	19:42:07	2140.502204	19:42:08	1976.473794	19:42:08	1976.203451	19:42:09	2067.590339	
01/30/2012	19:44:02	2412.977815	19:44:02	2385.123967	19:44:03	2360.475849	19:44:03	2128.508688	19:44:04	2100.094607	19:44:05	1887.048458	19:44:06	1966.772295	19:44:06	2084.337349	19:44:07	2140.502204	19:44:08	1976.203451	19:44:08	1975.933158	19:44:09	2067.303192	
01/30/2012	19:46:01	2412.977815	19:46:02	2384.774300	19:46:03	2360.475849	19:46:03	2128.210024	19:46:04	2100.094607	19:46:05	1886.794115	19:46:06	1966.235177	19:46:06	2083.756823	19:46:07	2139.900345	19:46:08	1975.933158	19:46:08	1975.662913	19:46:09	2067.016099	
01/30/2012	19:48:02	2412.977815	19:48:02	2384.774300	19:48:03	2360.475849	19:48:03	2128.210024	19:48:04	2100.094607	19:48:05	1886.794115	19:48:05	1966.235177	19:48:06	2083.756823	19:48:07	2139.900345	19:48:07	1975.662913	19:48:08	1975.392718	19:48:09	2066.729059	
01/30/2012	19:50:01	2412.977815	19:50:02	2384.774300	19:50:03	2360.131255	19:50:03	2128.210024	19:50:04	2099.801343	19:50:05	1886.539817	19:50:05	1965.698253	19:50:06	2083.466642	19:50:07	2139.298716	19:50:07	1975.392718	19:50:08	1975.122571	19:50:09	2066.442074	
01/30/2012	19:52:01	2412.622370	19:52:02	2384.424706	19:52:03	2360.131255	19:52:03	2128.210024	19:52:04	2099.801343	19:52:05	1886.285563	19:52:05	1965.698253	19:52:06	2083.176515	19:52:07	2139.298716	19:52:07	1975.122571	19:52:08	1974.852474	19:52:09	2066.155142	
01/30/2012	19:54:02	2412.622370	19:54:02	2384.424706	19:54:03	2360.131255	19:54:03	2127.911417	19:54:04	2099.801343	19:54:05	1886.031355	19:54:05	1965.429864	19:54:06	2082.886443	19:54:07	2138.697318	19:54:08	1974.582426	19:54:08	1974.582426	19:54:09	2065.868263	
01/30/2012	19:56:02	2412.622370	19:56:02	2384.075183	19:56:03	2359.786732	19:56:03	2127.911417	19:56:04	2099.508135	19:56:05	1885.523072	19:56:05	1964.893232	19:56:06	2082.306462	19:56:07	2138.396705	19:56:07	1974.312426	19:56:08	1974.312426	19:56:09	2065.294668	
